feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KEGG41	ST	35	-0.0473812493278854	0.00314491639844641	1101	1101	1.06205743674334e-46	1.36259709437497e-45
KEGG11	ST	73	-0.0390382653588931	0.00259486013255896	1101	1101	1.43595435088815e-46	1.82290626018011e-45
KEGG21	ST	35	-0.0487903628406404	0.00324531509378242	1101	1101	1.58932586001102e-46	1.99659061163885e-45
KEGG30	ST	218	-0.0823599875029511	0.00541094708087849	1101	1101	2.96624603706147e-46	3.68793063989291e-45
KEGG64	ST	5	-0.136729322104719	0.00911840133215009	1101	1101	3.73918599234805e-46	4.60148806813443e-45
KEGG81	ST	766	-0.0589567874568573	0.00393921957210167	1101	1101	3.80934394152756e-46	4.64047352876994e-45
KEGG61	ST	73	-0.0384929006929488	0.00258027095912607	1101	1101	6.93898122769646e-46	8.36841136060193e-45
KEGG58	ST	218	-0.0837580828352819	0.00553280376544266	1101	1101	9.82934806847086e-46	1.17368255154216e-44
KEGG9	ST	766	-0.0684547784190179	0.00460686463572062	1101	1101	1.39883684413073e-45	1.65391885688399e-44
KEGG31	ST	203	1.70745842952199	0.11527597177931	1101	779	2.74208876118336e-45	3.21063985047294e-44
KEGG19	ST	35	-0.048392392232789	0.0032732143008732	1101	1101	3.52248296937417e-45	4.08472544333197e-44
KEGG16	ST	766	-0.0593630391953075	0.0040170125861128	1101	1101	3.92322072695563e-45	4.50609923496047e-44
KEGG40	ST	73	-0.039259634026274	0.0026679070574677	1101	1101	8.37579922141992e-45	9.52944703870984e-44
KEGG2	ST	35	-0.0490495586567936	0.00336551546093122	1101	1101	4.7101125749289e-44	5.30878108912547e-43
KEGG81	ST	5	-0.0489890951548253	0.00336603245373414	1101	1101	6.35702594416347e-44	7.09867897098254e-43
KEGG49	ST	766	-0.0650533485211126	0.00451414037146051	1101	1101	3.41240179571912e-43	3.77555648223601e-42
KEGG40	ST	487	-0.0506290342395231	0.00354021624132032	1101	1101	1.28694345701189e-42	1.41095800832394e-41
KEGG11	ST	35	-0.0490269478333224	0.0034294930979056	1101	1101	1.40924866985436e-42	1.53112963589582e-41
KEGG51	ST	218	-0.110859880748712	0.00776513263449221	1101	1101	1.79051651253289e-42	1.9280026018881e-41
KEGG18	ST	218	-0.080012556890958	0.00555654685386971	1101	1101	9.14177999437156e-42	9.75662537452398e-41
KEGG61	ST	35	-0.0481893839156969	0.00341134457332632	1101	1101	1.07274932344851e-41	1.13485586322711e-40
KEGG64	ST	73	-0.123790136030765	0.00877918093870634	1101	1101	1.44168293187049e-41	1.51188662246592e-40
KEGG23	ST	218	-0.0861426223125539	0.00603617667491658	1101	1101	6.22561809169757e-41	6.47249605050626e-40
KEGG31	ST	153	4.23561857714776	0.291990474028869	1101	779	6.69770372355366e-41	6.90378691504762e-40
KEGG3	ST	73	-0.0384247088164184	0.00275031085464698	1101	1101	6.87013548786429e-41	7.02151135454605e-40
KEGG46	ST	766	-0.0588553489545285	0.00421684558625322	1101	1101	8.06435245092928e-41	8.17278071917706e-40
KEGG31	ST	329	1.30499430702416	0.0937528990566826	1101	779	1.39823700884e-40	1.4052281938842e-39
KEGG73	ST	768	1.83298525529799	0.132399368185943	1101	246	3.3058130236397e-40	3.29488471612354e-39
KEGG46	ST	5	-0.048807161794269	0.00359441134539528	1101	1101	7.88251531446574e-39	7.79206022069318e-38
KEGG68	ST	766	-0.0598775013643557	0.0044140104402766	1101	1101	8.20871789286982e-39	8.04854778764309e-38
KEGG39	ST	73	-0.0370726248336206	0.00276460790915126	1101	1101	4.93977487601908e-38	4.80432943587017e-37
KEGG31	ST	768	2.06068596377358	0.154492700956491	1101	779	1.20579866441513e-37	1.16335455142772e-36
KEGG4	ST	487	-0.0420185190983878	0.00317160236331119	1101	1101	3.17365675444879e-37	3.03764289354384e-36
KEGG43	ST	73	0.128603702764655	0.0097336326608945	1101	1101	4.77497763369542e-37	4.53434883955644e-36
KEGG3	ST	35	-0.0479046085547544	0.00363201726875398	1101	1101	6.33992243513708e-37	5.97339566935572e-36
KEGG21	ST	487	-0.0428382834429367	0.00325672380057774	1101	1101	9.31268419542166e-37	8.70627685246398e-36
KEGG53	ST	5	-0.0460495328036425	0.00351959503811954	1101	1101	2.18555724206433e-36	2.015528786772e-35
KEGG62	ST	5	-0.0460486834047308	0.00351957119792882	1101	1101	2.18933889773741e-36	2.015528786772e-35
KEGG45	ST	73	-0.0370764760199446	0.00283601180766507	1101	1101	2.3056133742189e-36	2.10649221917272e-35
KEGG75	ST	73	-0.0379719298113086	0.00290968635636923	1101	1101	3.00865999050257e-36	2.72815334477151e-35
KEGG44	ST	73	-0.0381567484755628	0.00293133188195077	1101	1101	4.38208302907219e-36	3.94387472616497e-35
KEGG31	ST	16	2.66485951561376	0.20543664665172	1101	779	7.27374564499794e-36	6.49787944286483e-35
KEGG68	ST	5	-0.0486528580912423	0.00377300512282458	1101	1101	1.77552305989821e-35	1.57447118399797e-34
KEGG19	ST	487	-0.0422923919819982	0.00328428695645659	1101	1101	2.1306739418056e-35	1.87561516337048e-34
KEGG39	ST	35	-0.0467451663130003	0.0036496194640098	1101	1101	4.7484852210625e-35	4.14976317145027e-34
KEGG45	ST	487	-0.047985272500324	0.00376207476862774	1101	1101	8.21987832440427e-35	7.13177932318816e-34
KEGG75	ST	35	-0.0486963608602557	0.00383599887580859	1101	1101	1.75990202642378e-34	1.51602988847648e-33
KEGG42	ST	766	-0.0585065688622288	0.0046132809360989	1101	1101	1.86036023446025e-34	1.59120173245323e-33
KEGG43	ST	89	0.161449627410594	0.0127489366816515	1101	1101	2.36651614617982e-34	2.00987216358652e-33
KEGG11	ST	487	-0.0434513545016496	0.00344416260144103	1101	1101	3.88971902063632e-34	3.28042037684433e-33
KEGG2	ST	487	-0.0422929217814446	0.00337829876354466	1101	1101	1.13704986954977e-33	9.52279265747932e-33
KEGG4	ST	768	-0.0479783450612395	0.00383500058393836	1101	1101	1.32255257725829e-33	1.09999890218862e-32
KEGG80	ST	766	-0.0584055121001147	0.00467377362428312	1101	1101	1.44818940779065e-33	1.19624412725721e-32
KEGG69	ST	766	-0.05840392434617	0.00467577124154756	1101	1101	1.54133788324909e-33	1.26452618176762e-32
KEGG44	ST	35	-0.0482263440858738	0.00386337275645425	1101	1101	1.83143759287427e-33	1.49237414662592e-32
KEGG7	ST	5	-0.0447535739133851	0.00358629277440831	1101	1101	1.85844691368205e-33	1.50421944825541e-32
KEGG42	ST	5	-0.0487023706600334	0.00392272061771682	1101	1101	4.25638019188155e-33	3.42212967427277e-32
KEGG12	ST	218	-0.0781601787100369	0.00616127111412769	1101	1101	5.45607220126645e-33	4.35763117531612e-32
KEGG4	ST	59	-0.0450160042890672	0.00363988583523656	1101	1101	5.90774269818548e-33	4.68732743027085e-32
KEGG64	ST	218	-0.149668304467639	0.0120617384885132	1101	1101	8.29702718804257e-33	6.54000966586885e-32
KEGG26	ST	218	-0.07190215318421	0.00566751445212192	1101	1101	1.23870408667376e-32	9.70050083460104e-32
KEGG41	ST	768	-0.0469389348250853	0.00381566111069142	1101	1101	1.2924323625287e-32	1.0055957607804e-31
KEGG49	ST	5	-0.0471528918770945	0.00383733301601592	1101	1101	1.71245259545923e-32	1.32385758341272e-31
KEGG37	ST	218	-0.0812438366565222	0.00643867915897384	1101	1101	1.80231317861583e-32	1.38445203401955e-31
KEGG22	ST	766	-0.0602825627593159	0.00491796128386714	1101	1101	1.95120811947991e-32	1.48933986841314e-31
KEGG21	ST	768	-0.0482649887830184	0.00393900783041604	1101	1101	2.18531584911153e-32	1.65754145536384e-31
KEGG80	ST	5	-0.0487297928374837	0.00397455448880719	1101	1101	2.26409729128881e-32	1.70656333330894e-31
KEGG69	ST	5	-0.0487291120080682	0.00397619601019985	1101	1101	2.39686648178379e-32	1.79541675592003e-31
KEGG14	ST	766	-0.0583972486433458	0.00479181485631068	1101	1101	4.19303954768978e-32	3.1214849966135e-31
KEGG19	ST	768	-0.0482164966103231	0.00397197311692674	1101	1101	7.45161621909046e-32	5.5132816933884e-31
KEGG53	ST	73	-0.040928188697644	0.00337599397972899	1101	1101	8.30791369279075e-32	6.07232964454888e-31
KEGG62	ST	73	-0.0409280060177282	0.00337597086314942	1101	1101	8.30533576295145e-32	6.07232964454888e-31
KEGG61	ST	487	-0.0411187824043038	0.00342499413393529	1101	1101	2.95612224186347e-31	2.14764061667912e-30
KEGG35	ST	766	-0.0583110825583124	0.00486347276335159	1101	1101	3.47602999415904e-31	2.49529296009274e-30
KEGG36	ST	766	-0.0583110825583124	0.00486347276335159	1101	1101	3.47602999415904e-31	2.49529296009274e-30
KEGG35	ST	5	-0.0495388935909934	0.00412750721964301	1101	1101	3.9098727980495e-31	2.77370976143982e-30
KEGG36	ST	5	-0.0495388935909934	0.00412750721964301	1101	1101	3.9098727980495e-31	2.77370976143982e-30
KEGG30	ST	5	-0.0491977850493849	0.00409843544766128	1101	1101	4.10890249182683e-31	2.89785754686734e-30
KEGG41	ST	487	-0.0376770878416732	0.00315525232511011	1101	1101	5.89661817141255e-31	4.13448925274624e-30
KEGG14	ST	5	-0.0485728417172072	0.00406570847984285	1101	1101	7.14922614894098e-31	4.98379580093805e-30
KEGG7	ST	73	-0.0409850229872649	0.00344030914607025	1101	1101	7.82371747302702e-31	5.42264555889114e-30
KEGG41	ST	59	-0.0430982540764773	0.00362074356980475	1101	1101	8.6930979766027e-31	5.99078637701878e-30
KEGG21	ST	59	-0.0444167067456418	0.00373662763800506	1101	1101	1.03329891136224e-30	7.0804459494481e-30
KEGG81	ST	73	-0.0381443647200153	0.00322644266334573	1101	1101	2.04627894630024e-30	1.39424429900457e-29
KEGG19	ST	59	-0.0444783460785611	0.003768578070921	1101	1101	2.51922526926616e-30	1.70684588468258e-29
KEGG58	ST	766	-0.0582620782174874	0.00494841226887447	1101	1101	3.40214079306507e-30	2.29216860136116e-29
KEGG2	ST	768	-0.0479031480626835	0.00408687190049845	1101	1101	6.24464085167203e-30	4.18390937062026e-29
KEGG61	ST	768	-0.0481352259087459	0.00414395887785089	1101	1101	1.87330770667452e-29	1.24818182002733e-28
KEGG2	ST	59	-0.0449119991146867	0.00387540409183726	1101	1101	2.34842321811471e-29	1.55615296760788e-28
KEGG73	ST	5	0.997834203492325	0.0864068305387434	1101	246	3.59725228249226e-29	2.37064822551129e-28
KEGG58	ST	5	-0.0485098394546203	0.00419263922772476	1101	1101	3.86756551781122e-29	2.53493696439148e-28
KEGG11	ST	768	-0.0480166479205207	0.0041679718652327	1101	1101	5.02892608918563e-29	3.27831614246372e-28
KEGG43	ST	5	0.117030839656658	0.0101809488570298	1101	1101	6.20644977776038e-29	4.02418195267689e-28
KEGG60	ST	766	-0.058138625600281	0.0050615626777762	1101	1101	6.80483949211877e-29	4.3885756296766e-28
KEGG95	ST	59	0.593459940503194	0.0517026608243935	1101	1100	7.77261500717722e-29	4.98604983971049e-28
KEGG18	ST	766	-0.0571585551969237	0.00498221037707522	1101	1101	7.82845214336683e-29	4.99529803433883e-28
KEGG16	ST	73	-0.0376706875052026	0.00328935375903224	1101	1101	9.65101852957359e-29	6.09378447469411e-28
KEGG56	ST	5	-0.120616193165406	0.0104445836523985	1101	1101	9.60133572659682e-29	6.09378447469411e-28
KEGG40	ST	35	-0.0403268201732133	0.00352109539606763	1101	1101	9.93174454533412e-29	6.23837704253799e-28
KEGG57	ST	766	-0.058058162324457	0.00508443562214195	1101	1101	1.36180304512865e-28	8.50950503847227e-28
KEGG22	ST	5	-0.047625335450348	0.00417210393071321	1101	1101	1.78838013219374e-28	1.11174558733281e-27
KEGG9	ST	5	-0.0445892977359211	0.00391848781816306	1101	1101	2.33175194495676e-28	1.44209889518864e-27
KEGG60	ST	5	-0.0487434702498209	0.00429639635923472	1101	1101	3.50638117197702e-28	2.15749780275729e-27
KEGG11	ST	59	-0.0446918156996505	0.0039497302528819	1101	1101	3.93645239428175e-28	2.409828217007e-27
KEGG61	ST	59	-0.0442450588033078	0.00392845239307894	1101	1101	6.70459748620298e-28	4.08370937796e-27
KEGG57	ST	5	-0.0486317439175728	0.00431251331861844	1101	1101	7.22179014899553e-28	4.37662257270784e-27
KEGG30	ST	766	-0.0543321373838519	0.00483497156250153	1101	1101	8.67176009299229e-28	5.20305605579538e-27
KEGG39	ST	487	-0.0412288519628342	0.00366870446021708	1101	1101	8.63146868290893e-28	5.20305605579538e-27
KEGG3	ST	487	-0.0409979557814296	0.00364996796994705	1101	1101	9.14146362707281e-28	5.45772531398506e-27
KEGG44	ST	487	-0.0434641882084019	0.00388870802674941	1101	1101	1.59556096157151e-27	9.47904689485343e-27
KEGG16	ST	35	-0.0482951234357395	0.00431984664925867	1101	1101	1.86115216104837e-27	1.10026936579624e-26
KEGG31	ST	290	2.40003520495052	0.215667845982562	1101	779	2.6589697782334e-27	1.55178191833653e-26
KEGG32	ST	218	-0.0924136953461715	0.00790197754489684	1101	1101	2.66350627774181e-27	1.55178191833653e-26
KEGG33	ST	218	-0.0924136953461715	0.00790197754489684	1101	1101	2.66350627774181e-27	1.55178191833653e-26
KEGG81	ST	35	-0.0471682654492985	0.00424270741335535	1101	1101	3.29464557640402e-27	1.91026084862656e-26
KEGG45	ST	35	-0.0413523861656304	0.00373686116174776	1101	1101	5.2034675244272e-27	3.0025750404111e-26
KEGG53	ST	35	-0.0490025460581222	0.00443340388461088	1101	1101	6.58746984327147e-27	3.76516048861867e-26
KEGG62	ST	35	-0.0490022829675351	0.00443337416184001	1101	1101	6.58646592861034e-27	3.76516048861867e-26
KEGG22	ST	73	-0.0442647023821686	0.00402064188526581	1101	1101	8.65216261367638e-27	4.92193778872345e-26
KEGG46	ST	73	-0.0378113716934796	0.00345159330645925	1101	1101	1.47922251358018e-26	8.37531620365118e-26
KEGG7	ST	35	-0.0495299127225049	0.00451700005012015	1101	1101	1.58401228029102e-26	8.92672341135965e-26
KEGG68	ST	73	-0.0394883382364074	0.00361565104341796	1101	1101	2.06299252264853e-26	1.15719487549494e-25
KEGG3	ST	768	-0.0480258435126641	0.00441913536527746	1101	1101	3.64801903672259e-26	2.03681062883678e-25
KEGG40	ST	768	-0.0465451076053693	0.00428776739797328	1101	1101	4.12281182720965e-26	2.29129542102066e-25
KEGG23	ST	5	-0.0495606977222269	0.00458729477163949	1101	1101	9.17385327762962e-26	5.07507662973455e-25
KEGG64	ST	89	-0.123082054147901	0.0115410182220932	1101	1101	2.58450641095798e-25	1.42324873589741e-24
KEGG68	ST	487	-0.0510902372603948	0.00479470758379578	1101	1101	2.80681710137883e-25	1.53864610193767e-24
KEGG26	ST	5	-0.0462871305705273	0.00432819116709951	1101	1101	3.53251564289495e-25	1.92769858159788e-24
KEGG75	ST	487	-0.0410224799107337	0.00386022709073968	1101	1101	3.7038136675493e-25	2.01207174912813e-24
KEGG56	ST	487	-0.141853556751267	0.0133346276002013	1101	1101	6.58728295789608e-25	3.56244988664694e-24
KEGG48	ST	218	-0.0751192873557077	0.00678425007398023	1101	1101	6.7271567586124e-25	3.62185314771721e-24
KEGG56	ST	59	-0.16095632971211	0.0150679013562196	1101	1101	8.45013235429618e-25	4.52927094190275e-24
KEGG3	ST	59	-0.0440853123993787	0.00418394436591746	1101	1101	8.89986392573435e-25	4.74921942231665e-24
KEGG39	ST	768	-0.0468196420132864	0.00444274031119836	1101	1101	9.02820510298807e-25	4.79648253489146e-24
KEGG65	ST	218	-0.091329414466775	0.00822602906274949	1101	1101	1.58133264861037e-24	8.36441743080746e-24
KEGG46	ST	35	-0.0473912753800564	0.00452280303704858	1101	1101	1.94403599225179e-24	1.02380236098501e-23
KEGG26	ST	766	-0.0537727761657302	0.00514640832028379	1101	1101	2.07826875924507e-24	1.08973570593459e-23
KEGG51	ST	35	-0.0768540566265306	0.00735874835383187	1101	1101	2.19012532574096e-24	1.14341607915307e-23
KEGG30	ST	73	-0.0407680063072991	0.00395202147227028	1101	1101	7.38782471371099e-24	3.84039508824804e-23
KEGG9	ST	73	-0.0388626748081632	0.00376877721993581	1101	1101	7.61845898077201e-24	3.94328821064852e-23
KEGG8	ST	218	-0.0963990085829841	0.00888185257559426	1101	1101	2.27405433539002e-23	1.1720126190087e-22
KEGG44	ST	768	-0.0479734656066048	0.0047137280596449	1101	1101	2.78208351341206e-23	1.42774158177657e-22
KEGG39	ST	59	-0.0427746855288135	0.00420464293646738	1101	1101	2.82430957458215e-23	1.44327006226529e-22
KEGG75	ST	768	-0.0475523471035662	0.00467837302520282	1101	1101	3.14682144298614e-23	1.6012939494689e-22
KEGG18	ST	5	-0.0426754034195545	0.00421593137266142	1101	1101	5.6570083922258e-23	2.86653450463206e-22
KEGG75	ST	59	-0.0445860382376094	0.00442105477301416	1101	1101	6.49639402836356e-23	3.27809673565124e-22
KEGG51	ST	766	-0.0676587652603295	0.00674706996417058	1101	1101	1.11838642423584e-22	5.6198917817851e-22
KEGG37	ST	5	-0.0494834244828	0.0049170317844941	1101	1101	1.22180158590034e-22	6.11407764562579e-22
KEGG42	ST	73	-0.037698250001814	0.00377372949338279	1101	1101	1.55098176344025e-22	7.72927275499564e-22
KEGG80	ST	73	-0.0378052513947905	0.00382330930065441	1101	1101	3.94611789301487e-22	1.95844369505182e-21
KEGG69	ST	73	-0.0378043119591381	0.00382492955962007	1101	1101	4.10969704437507e-22	2.0312682932444e-21
KEGG44	ST	59	-0.0439627598449674	0.00445298444055486	1101	1101	4.61077297231747e-22	2.26040333520929e-21
KEGG64	ST	768	-0.139920791117571	0.0141723309835366	1101	1101	4.5954895813149e-22	2.26040333520929e-21
KEGG49	ST	73	-0.0363682619880594	0.00369236839489418	1101	1101	5.61462237825244e-22	2.7413905215273e-21
KEGG37	ST	766	-0.0574590467843617	0.0058464731333611	1101	1101	6.8545611528819e-22	3.3333067541837e-21
KEGG45	ST	768	-0.0448222739683418	0.00456086561993714	1101	1101	7.03454220082409e-22	3.40709152377263e-21
KEGG24	ST	218	-0.0799271641475733	0.00781719235282202	1101	1101	1.43737987178917e-21	6.93392050151097e-21
KEGG59	ST	218	-0.0799241162202257	0.00781730956461843	1101	1101	1.44466421177487e-21	6.94129497769121e-21
KEGG9	ST	35	-0.0479886379168459	0.00492263649710876	1101	1101	1.85422738034392e-21	8.87380246307445e-21
KEGG64	ST	35	-0.110463528954021	0.0114423858680585	1101	1101	4.34889235509411e-21	2.07302932025435e-20
KEGG46	ST	487	-0.0438774044730242	0.00457284664170305	1101	1101	5.63489561062523e-21	2.67546618362757e-20
KEGG14	ST	73	-0.0374819964910456	0.00391765895519967	1101	1101	7.17730615002223e-21	3.3944436144811e-20
KEGG23	ST	766	-0.0518825356654998	0.00542971025875849	1101	1101	7.96606219688847e-21	3.75276211306543e-20
KEGG56	ST	203	-0.117317695502955	0.0122799798884549	1101	1101	8.12416965115308e-21	3.81235354058001e-20
KEGG81	ST	487	-0.040609236657141	0.00427813723053996	1101	1101	1.3954136716557e-20	6.522747627972e-20
KEGG12	ST	766	-0.0529338509397541	0.00557686568802167	1101	1101	1.40415038413514e-20	6.53824464581843e-20
KEGG42	ST	35	-0.0465362927084568	0.00492674778953023	1101	1101	2.74181848526938e-20	1.27178195893649e-19
KEGG48	ST	766	-0.0589307214460517	0.00627125229558189	1101	1101	3.29910543220193e-20	1.52441423418986e-19
KEGG35	ST	73	-0.037334434257235	0.0039764821134212	1101	1101	3.48253985486073e-20	1.59693652660154e-19
KEGG36	ST	73	-0.037334434257235	0.0039764821134212	1101	1101	3.48253985486073e-20	1.59693652660154e-19
KEGG16	ST	487	-0.0407549104077033	0.00436026570924083	1101	1101	5.02624314997333e-20	2.29607925714691e-19
KEGG58	ST	73	-0.0373928622089416	0.00404428475195506	1101	1101	1.21534957773734e-19	5.53098713491031e-19
KEGG64	ST	487	-0.107358095089427	0.0116143082953625	1101	1101	1.26680954240962e-19	5.7435049178421e-19
KEGG103	ST	218	-0.079529807597397	0.00792240186987669	1101	1101	1.63001183633655e-19	7.36252537311564e-19
KEGG81	ST	768	-0.0476954858984264	0.00519271666261423	1101	1101	2.08052837633565e-19	9.36237769351042e-19
KEGG80	ST	35	-0.0459538757124962	0.00499224015783599	1101	1101	2.16565930235702e-19	9.70923835926605e-19
KEGG22	ST	35	-0.0482289002498264	0.00523010175619388	1101	1101	2.1849337019222e-19	9.75937053525249e-19
KEGG69	ST	35	-0.0459503153722246	0.00499424550836662	1101	1101	2.25027094744667e-19	1.00141208952793e-18
KEGG7	ST	290	-0.0706900741559955	0.00772418029612541	1101	1101	2.72727612313815e-19	1.20922610459728e-18
KEGG60	ST	73	-0.0378416065428053	0.00413862938397345	1101	1101	2.92751960014658e-19	1.29325591127355e-18
KEGG43	ST	487	0.117801778445205	0.0129187821713859	1101	1101	3.62023671231563e-19	1.59343265512871e-18
KEGG12	ST	5	-0.0429155439559605	0.00469739734837094	1101	1101	4.07335751759854e-19	1.78635242408139e-18
KEGG14	ST	35	-0.0464541476274196	0.00509737312580739	1101	1101	5.37944161472126e-19	2.35058209686733e-18
KEGG57	ST	73	-0.0376781534360349	0.00415654784340506	1101	1101	5.74798387663164e-19	2.50255182498836e-18
KEGG23	ST	73	-0.0401563305483881	0.00443457129175413	1101	1101	6.28511546676304e-19	2.72656447946627e-18
KEGG40	ST	59	-0.036639834215983	0.0040568588554302	1101	1101	7.63154768479609e-19	3.29879803149251e-18
KEGG68	ST	35	-0.0426058681793428	0.00475672819778896	1101	1101	1.49438894687319e-18	6.43654667831811e-18
KEGG16	ST	768	-0.0471493094195328	0.00529645613316125	1101	1101	2.30627518931381e-18	9.89810632851406e-18
KEGG16	ST	59	-0.0443439738664958	0.00498413411698697	1101	1101	2.45776083875496e-18	1.05108495444627e-17
KEGG81	ST	59	-0.0434823887118197	0.00489334604018662	1101	1101	2.66120941570535e-18	1.13407016089776e-17
KEGG31	ST	89	1.11536993112871	0.125946389744278	1101	779	3.38873289062521e-18	1.43901826270916e-17
KEGG27	ST	218	-0.0632477391512843	0.00686267122848731	1101	1101	3.52959499106736e-18	1.49357598569377e-17
KEGG35	ST	35	-0.0459805336229073	0.00517589279625987	1101	1101	3.56445582243285e-18	1.4978166278237e-17
KEGG36	ST	35	-0.0459805336229073	0.00517589279625987	1101	1101	3.56445582243285e-18	1.4978166278237e-17
KEGG7	ST	59	-0.0459332002265657	0.00521196100525676	1101	1101	4.95720811400716e-18	2.0758308977405e-17
KEGG53	ST	487	-0.0394053916274365	0.00447505994500341	1101	1101	5.09395001188147e-18	2.11838059114795e-17
KEGG62	ST	487	-0.0394063300076414	0.00447502945281117	1101	1101	5.08253371148616e-18	2.11838059114795e-17
KEGG53	ST	59	-0.0449344967552021	0.00511522721577017	1101	1101	6.27436266007314e-18	2.591448877286e-17
KEGG62	ST	59	-0.0449341807015062	0.00511519271529946	1101	1101	6.27448650221818e-18	2.591448877286e-17
KEGG48	ST	73	-0.0447463309910698	0.00510601810386103	1101	1101	7.8165099340803e-18	3.21730750187742e-17
KEGG58	ST	35	-0.0461515808386423	0.00525023012999475	1101	1101	8.48656405900134e-18	3.48122321603933e-17
KEGG45	ST	59	-0.0375348348953614	0.00430745440696595	1101	1101	1.09742609679663e-17	4.48642668724316e-17
KEGG4	ST	290	-0.0466815692077325	0.0053574279454318	1101	1101	1.10300502148322e-17	4.49400018888097e-17
KEGG42	ST	487	-0.043312715218747	0.00499476847735366	1101	1101	1.56868694899446e-17	6.36981973228051e-17
KEGG30	ST	35	-0.0446378623131005	0.00513430704358132	1101	1101	1.80593471317355e-17	7.30858142311176e-17
KEGG43	ST	768	0.135219378817654	0.0156365343633576	1101	1101	1.89647382021629e-17	7.64932249893261e-17
KEGG49	ST	487	-0.0418398237866477	0.00488648870013993	1101	1101	3.83298637244373e-17	1.54086052172238e-16
KEGG46	ST	768	-0.0475874743766195	0.00556205824074035	1101	1101	4.01269052442616e-17	1.60774244932158e-16
KEGG14	ST	487	-0.0441086489557436	0.00518022085227661	1101	1101	5.72771164853976e-17	2.28729147289369e-16
KEGG41	ST	290	-0.0452487301654399	0.00533016376047755	1101	1101	6.85957552389228e-17	2.73024689168782e-16
KEGG52	ST	218	-0.07754632190909	0.00825112198109121	1101	1101	1.09673233004413e-16	4.35085259879347e-16
KEGG64	ST	59	-0.111601995967508	0.013230348676042	1101	1101	1.14691143547879e-16	4.535000626844e-16
KEGG48	ST	5	-0.0443012776823658	0.00523043877164332	1101	1101	1.33086563661648e-16	5.24517633254731e-16
KEGG60	ST	35	-0.0452335139810855	0.00538848245228922	1101	1101	1.8188855084618e-16	7.14519844692161e-16
KEGG25	ST	218	-0.0824828467266055	0.00915749724490943	1101	1101	1.96344116002751e-16	7.6880196071207e-16
KEGG7	ST	487	-0.0380864792039812	0.0045601081523855	1101	1101	2.03980049803351e-16	7.96116310882981e-16
KEGG21	ST	290	-0.0457840613771101	0.00550210279091076	1101	1101	2.62616097202882e-16	1.02166133298928e-15
KEGG57	ST	35	-0.0451258685038252	0.00540526009992242	1101	1101	2.70111746873306e-16	1.04744297983668e-15
KEGG53	ST	768	-0.0450756924455934	0.00543606191742426	1101	1101	3.3189119091689e-16	1.27984575447179e-15
KEGG62	ST	768	-0.0450748128704688	0.00543602441594496	1101	1101	3.32165606260091e-16	1.27984575447179e-15
KEGG46	ST	59	-0.0433020034559618	0.00522159022651531	1101	1101	3.41516150589083e-16	1.31168304971476e-15
KEGG26	ST	73	-0.0347150435967979	0.00419860478171781	1101	1101	4.04832996456049e-16	1.54993204357459e-15
KEGG19	ST	290	-0.0457671057966266	0.00554836363704997	1101	1101	4.65341388926787e-16	1.77595479444843e-15
KEGG51	ST	5	-0.0479434465080421	0.00581269293674975	1101	1101	4.67008700201838e-16	1.77669555975841e-15
KEGG58	ST	487	-0.0439667851497253	0.0053439609829443	1101	1101	5.71608943284057e-16	2.16779995471878e-15
KEGG8	ST	290	-0.125476556132996	0.0152510801778416	1101	1101	5.93961601152606e-16	2.24551000310358e-15
KEGG22	ST	487	-0.043589301071605	0.00531600789941715	1101	1101	7.01504798540193e-16	2.64379620949835e-15
KEGG12	ST	73	-0.0368745677979163	0.00455145331230638	1101	1101	1.47697400979834e-15	5.54900515830777e-15
KEGG7	ST	768	-0.0448533468431494	0.00554000194842731	1101	1101	1.53345336747892e-15	5.74330671173782e-15
KEGG68	ST	768	-0.0470389478716892	0.00581811284125896	1101	1101	1.67394394239483e-15	6.25008171680548e-15
KEGG43	ST	14	0.120374868328849	0.0149484433920993	1101	1101	2.14595827451506e-15	7.98773357736162e-15
KEGG2	ST	290	-0.0459543246340143	0.00570817139761793	1101	1101	2.17537590205938e-15	8.07231796271879e-15
KEGG64	ST	14	-0.109048980647471	0.013548290855876	1101	1101	2.20049869086728e-15	8.14049515701209e-15
KEGG18	ST	35	-0.0424868655011899	0.00527359539541806	1101	1101	2.88109215051951e-15	1.06256793074206e-14
KEGG56	ST	768	-0.132270642012891	0.0165189949109613	1101	1101	3.01809081853852e-15	1.10970046559679e-14
KEGG49	ST	35	-0.0385705346781494	0.00481842550314302	1101	1101	3.56201099787602e-15	1.30570980651626e-14
KEGG51	ST	73	-0.0440993744461749	0.00553951194589741	1101	1101	4.33886665459676e-15	1.58565854104354e-14
KEGG11	ST	290	-0.0462751190467233	0.00582062474848744	1101	1101	4.69409583954561e-15	1.71029594637221e-14
KEGG139	ST	218	-0.0732727528837971	0.00812631008449629	1101	1100	5.0659747432777e-15	1.8402305844557e-14
KEGG80	ST	487	-0.0400561318166683	0.00506060452573309	1101	1101	6.16264769468846e-15	2.23187781375204e-14
KEGG69	ST	487	-0.0400545472674866	0.00506271828424127	1101	1101	6.33463748162391e-15	2.28729724635881e-14
KEGG109	ST	218	-0.0736345688686858	0.00819540277105354	1101	1100	6.96977185227948e-15	2.50911786682061e-14
